Index	Items	Price	PriceWatts	PriceAlternate	Pouch	EffectField	ItemSprite	GroupType	CanUseOnPokemon	GroupIndex	Boost0	Boost1	Boost2	Boost3	ItemID	Data
423	秘传学习器０４	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	423	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
424	秘传学习器０５	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	424	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
425	秘传学习器０６	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	425	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
426	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	426	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
427	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	427	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
428	探险套装	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	428	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
429	宝物袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	429	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
430	规则书	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	430	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
431	宝可追踪	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	431	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
432	点数卡	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	432	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
433	冒险笔记	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	433	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
434	贴纸盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	434	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
435	饰品盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	435	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
436	贴纸袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	436	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
437	朋友手册	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	437	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
438	发电厂钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	438	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
439	古代护符	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	439	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
440	银河队钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	440	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
441	红色锁链	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	441	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
442	城镇地图	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	442	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
443	对战搜寻器	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	443	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
444	代币盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	444	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
445	破旧钓竿	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	445	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
446	好钓竿	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	446	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
447	厉害钓竿	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	447	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
448	可达鸭喷壶	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	448	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
449	宝芬盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	449	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
450	自行车	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	450	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
451	房间钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	451	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
452	大木的信	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	452	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
453	新月之羽	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	453	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
454	会员卡	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	454	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
455	天界之笛	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	455	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
456	船票	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	456	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
457	华丽大赛参加证	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	457	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
458	火山镇石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	458	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
459	包裹	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	459	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
460	兑换券１	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	460	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
461	兑换券２	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	461	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
462	兑换券３	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	462	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
463	仓库钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	463	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
464	秘传之药	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	464	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
465	对战记录器	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	465	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
466	葛拉西蒂亚花	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	466	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
467	秘密钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	467	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
468	球果盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	468	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
469	未知图腾笔记	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	469	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
470	树果种植盆	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	470	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
471	探宝器	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	471	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
472	蓝卡	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	472	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
473	美味尾巴	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	473	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
474	透明铃铛	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	474	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
475	钥匙卡	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	475	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
476	地下钥匙	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	476	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
477	杰尼龟喷壶	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	477	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
478	红色鳞片	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	478	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
479	遗失物	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	479	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
480	磁浮列车自由票	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	480	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
481	机械零件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	481	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
482	银色之羽	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	482	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
483	虹色之羽	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	483	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
484	神奇蛋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	484	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
485	红球果	200	0	0	Items	0	485	None	False	0	0	0	0	0	485	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|33|0|229|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
486	蓝球果	200	0	0	Items	0	486	None	False	0	0	0	0	0	486	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|34|0|230|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
487	黄球果	200	0	0	Items	0	487	None	False	0	0	0	0	0	487	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|35|0|231|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
488	绿球果	200	0	0	Items	0	488	None	False	0	0	0	0	0	488	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|36|0|232|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
489	粉球果	200	0	0	Items	0	489	None	False	0	0	0	0	0	489	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|37|0|233|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
490	白球果	200	0	0	Items	0	490	None	False	0	0	0	0	0	490	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|38|0|234|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
491	黑球果	200	0	0	Items	0	491	None	False	0	0	0	0	0	491	200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|10|0|0|0|3|0|39|0|235|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
492	速度球	0	0	0	Balls	0	492	Ball	False	16	0	0	0	0	492	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|14|0|236|1|1|16|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
493	等级球	0	0	0	Balls	0	493	Ball	False	17	0	0	0	0	493	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|17|0|237|1|1|17|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
494	诱饵球	0	0	0	Balls	0	494	Ball	False	18	0	0	0	0	494	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|16|0|238|1|1|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
495	沉重球	0	0	0	Balls	0	495	Ball	False	19	0	0	0	0	495	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|18|0|239|1|1|19|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
496	甜蜜球	0	0	0	Balls	0	496	Ball	False	20	0	0	0	0	496	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|19|0|240|1|1|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
497	友友球	0	0	0	Balls	0	497	Ball	False	21	0	0	0	0	497	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|15|0|241|1|1|21|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
498	月亮球	0	0	0	Balls	0	498	Ball	False	22	0	0	0	0	498	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|20|0|242|1|1|22|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
499	竞赛球	0	0	0	Balls	0	499	Ball	False	23	0	0	0	0	499	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|33|0|0|1|0|5|0|22|0|243|1|1|23|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
500	公园球	0	0	0	Balls	0	500	None	False	26	0	0	0	0	500	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|33|0|0|0|0|5|0|23|0|244|1|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
501	相册	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	501	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
502	ＧＢ播放器	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	502	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
503	海声铃铛	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	503	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
504	愤怒馒头	350	0	0	Medicine	1	504	None	True	0	0	0	0	0	504	94|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|32|30|1|2|1|1|0|44|0|248|1|0|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
505	数据卡０１	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	505	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
506	数据卡０２	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	506	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
507	数据卡０３	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	507	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
508	数据卡０４	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	508	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
509	数据卡０５	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	509	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
510	数据卡０６	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	510	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
511	数据卡０７	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	511	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
512	数据卡０８	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	512	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
513	数据卡０９	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	513	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
514	数据卡１０	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	514	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
515	数据卡１１	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	515	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
516	数据卡１２	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	516	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
517	数据卡１３	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	517	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
518	数据卡１４	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	518	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
519	数据卡１５	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	519	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
520	数据卡１６	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	520	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
521	数据卡１７	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	521	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
522	数据卡１８	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	522	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
523	数据卡１９	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	523	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
524	数据卡２０	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	524	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
